"ServerName","avg_speed","sd_speed","ace_pct","location_entropy","modal_location","n_serves","cluster"
"adrian mannarino",109.119047619048,11.8402492153238,0.0142857142857143,2.62300483035327,"WC_DNCTL",210,"1"
"alejandro davidovich fokina",113.362694300518,7.94073470800631,0.0414507772020725,2.96248239799051,"WC_DNCTL",193,"2"
"alejandro tabilo",115.192592592593,7.76857071728751,0.111111111111111,2.78844515074464,"WC_DNCTL",135,"2"
"aleksandar kovacevic",118.150943396226,6.22153897117195,0.132075471698113,2.57283968194294,"WC_DNCTL",53,"3"
"aleksandar vukic",115.482142857143,5.25353931408868,0.0178571428571429,2.65854185601814,"WW_DCTL",56,"3"
"alex de minaur",118.572314049587,7.71335173891134,0.103305785123967,2.96924277353976,"WC_DNCTL",484,"2"
"alex molcan",112.593220338983,7.94836492417497,0.0338983050847458,2.55993703238019,"WC_DNCTL",59,"2"
"alexander bublik",124.703703703704,7.39134342808922,0.202279202279202,2.76140417129456,"WC_DNCTL",351,"3"
"alexander zverev",125.012389380531,6.96099992744993,0.148672566371681,2.69458886239094,"WC_DNCTL",565,"3"
"alexandre muller",110.793103448276,9.34457640730767,0.0402298850574713,2.69624265695115,"WC_DNCTL",174,"2"
"alexei popyrin",117.294736842105,5.94276546451073,0.157894736842105,2.57557906921085,"WC_DNCTL",95,"3"
"aljaz bedene",116.072727272727,8.02739417488996,0.0909090909090909,2.60535918177432,"WC_DNCTL",55,"3"
"andrey rublev",118.821256038647,7.90601643301968,0.0901771336553945,2.7501233924157,"WC_DNCTL",621,"3"
"andy murray",115.70479704797,9.06445719889006,0.0848708487084871,2.54713541398655,"WW_DCTL",271,"1"
"arthur fils",120.871428571429,6.44468420105638,0.0714285714285714,2.53339771187311,"WW_DCTL",70,"3"
"arthur rinderknech",121.3125,8.05708797684788,0.171875,2.51579879802886,"WW_DCTL",64,"3"
"aslan karatsev",119.311688311688,5.93442175664846,0.0649350649350649,2.60410638670119,"WW_DCTL",77,"3"
"ben shelton",116.865079365079,10.6414608039256,0.123015873015873,2.8306007106283,"WC_DNCTL",252,"3"
"borna coric",118.509090909091,5.40532223068231,0.0545454545454545,2.51942428064329,"WC_DNCTL",55,"3"
"botic van de zandschulp",120.071428571429,7.84343921741011,0.147321428571429,2.74636630451993,"WC_DNCTL",224,"3"
"brandon nakashima",115.502164502165,7.01171346600409,0.125541125541126,2.50838401338407,"WC_DNCTL",231,"3"
"cameron norrie",112.302709069494,7.53773555352862,0.0683156654888104,2.85894764852908,"WC_DNCTL",849,"2"
"carlos alcaraz",118.899253731343,8.12743503139389,0.0680970149253731,2.97226127308306,"WC_DNCTL",1072,"2"
"casper ruud",114.101960784314,6.96316207347267,0.0941176470588235,2.82236234615903,"WC_DNCTL",255,"2"
"christopher eubanks",119.645390070922,5.48908298841518,0.124113475177305,2.53129107092657,"WC_DNCTL",282,"3"
"cristian garin",114.609042553191,7.86308323841128,0.0452127659574468,2.95153156819423,"WC_DNCTL",376,"2"
"daniel evans",114.25,7.21285271578966,0.0811688311688312,2.7102505991754,"WC_DNCTL",308,"2"
"daniil medvedev",118.143859649123,6.74088032242542,0.106432748538012,2.45688481820471,"WC_DNCTL",855,"3"
"david goffin",110.954436450839,8.27881539576344,0.0695443645083933,2.72689956425741,"WW_DCTL",417,"1"
"denis shapovalov",117.50998185118,8.9458670091347,0.0980036297640653,2.81209118901206,"WC_DNCTL",551,"3"
"diego schwartzman",103.86858974359,7.87882754010463,0.0128205128205128,3.01636590348615,"WC_DNCTL",312,"2"
"dominic thiem",119.404255319149,6.51436650372574,0.117021276595745,2.49246039992429,"WC_DNCTL",94,"3"
"dominik koepfer",110.770491803279,6.29654255027564,0.0819672131147541,2.99794969325756,"WW_DCTL",61,"2"
"dusan lajovic",111.651376146789,7.17296383134071,0.0458715596330275,2.78161497950557,"WC_DNCTL",109,"2"
"emil ruusuvuori",120.75,5.8102718748144,0.0367647058823529,3.01706257714591,"WC_DNCTL",136,"2"
"fabian marozsan",114.237288135593,7.16634611618262,0.101694915254237,2.89348102013531,"WC_DNCTL",59,"2"
"fabio fognini",112.191616766467,5.71400112146495,0.0658682634730539,2.87675837038011,"WC_DNCTL",167,"2"
"facundo diaz acosta",111.214285714286,6.28984195359806,0.0428571428571429,2.98827823510651,"WC_DNCTL",70,"2"
"federico delbonis",114.333333333333,6.55251736899398,0.0634920634920635,2.78627767472391,"WC_DNCTL",63,"2"
"feliciano lopez",119.843137254902,7.60098032893023,0.156862745098039,2.78942890124603,"WC_DNCTL",51,"3"
"frances tiafoe",120.067911714771,7.20252265087796,0.108658743633277,2.85077797862674,"WC_DNCTL",589,"3"
"francisco cerundolo",112.654761904762,4.93449634304203,0.0119047619047619,2.94784889050233,"WBW_DNCTL",84,"4"
"gael monfils",113.744680851064,10.6373734949404,0.159574468085106,2.3936506849192,"WC_DNCTL",188,"3"
"gijs brouwer",113.10447761194,8.99854252232029,0.0895522388059701,2.52817345769689,"WC_DNCTL",67,"3"
"grigor dimitrov",120.70145631068,8.38813307374214,0.128640776699029,2.73041005015987,"WC_DNCTL",412,"3"
"guido pella",115.068493150685,7.50060880329666,0.0410958904109589,2.76737510092493,"WC_DNCTL",73,"2"
"holger rune",118.035343035343,8.62390079570521,0.11018711018711,2.73609524014116,"WC_DNCTL",481,"3"
"hubert hurkacz",121.138276553106,8.42513200090074,0.134268537074148,2.72026006328571,"WC_DNCTL",499,"3"
"hugo dellien",114.41935483871,6.9105488076451,0.0645161290322581,2.74358448356625,"WC_DNCTL",62,"2"
"ilya ivashka",116.234234234234,7.70000585000363,0.0990990990990991,2.78518163214925,"WC_DNCTL",111,"2"
"jack draper",117.732876712329,7.93185728208192,0.157534246575342,2.63327765295531,"WC_DNCTL",146,"3"
"jack sock",118.67032967033,9.80365806691191,0.148351648351648,2.75740740548269,"WC_DNCTL",182,"3"
"james duckworth",119.266375545852,7.5657211399257,0.11353711790393,2.82046001075269,"WW_DCTL",229,"3"
"jannik sinner",118.987315010571,6.34375481589219,0.104651162790698,2.85234684352218,"WC_DNCTL",946,"3"
"jason kubler",116.351219512195,7.6256507903318,0.0926829268292683,2.57635664578689,"WC_DNCTL",205,"3"
